Time,Duty_cycle,Velocity_current,Acceleration_current,Brake_enabled,Motor1_ADC_Voltage_mV,Load_ADC_Voltage_mV
56.129,25.00,522.68,0.43,0,63,17
56.153,25.00,516.91,-0.74,0,67,17
56.177,25.00,518.86,0.13,0,61,17
56.201,25.00,519.09,0.32,0,65,17
56.225,25.00,523.48,1.43,0,45,17
56.249,25.00,520.43,0.34,0,62,17
56.273,25.00,522.31,1.05,0,64,17
56.297,25.00,526.18,1.74,0,28,17
56.321,25.00,519.91,-0.13,0,77,17
56.345,25.00,527.36,1.95,0,36,17
56.369,25.00,522.70,0.27,0,73,17
56.393,25.00,524.00,0.99,0,65,17
56.417,25.00,528.11,1.84,0,33,17
56.441,25.00,522.47,0.11,0,79,17
56.465,25.00,526.62,1.26,0,40,17
56.489,25.00,523.76,0.24,0,64,17
56.513,25.00,524.57,0.69,0,68,17
56.537,25.00,527.21,1.33,0,41,17
56.561,25.00,521.21,-0.36,0,77,17
56.585,25.00,526.27,1.23,0,49,17
56.609,25.00,523.57,0.26,0,69,17
56.633,25.00,520.10,-0.23,0,61,17
56.657,25.00,524.15,0.93,0,36,17
56.681,25.00,519.60,-0.32,0,77,17
56.705,25.00,520.23,0.07,0,68,17
56.729,25.00,521.30,0.43,0,64,17
56.753,25.00,518.74,-0.03,0,46,17
56.777,25.00,521.42,0.81,0,47,17
56.801,25.00,516.44,-0.55,0,83,17
56.825,25.00,522.70,1.41,0,49,17
56.849,25.00,522.04,0.87,0,63,17
56.873,25.00,517.98,0.16,0,62,17
56.897,25.00,523.15,1.56,0,37,17
56.921,25.00,516.25,-0.47,0,78,17
56.945,25.00,523.47,1.69,0,49,17
56.969,25.00,523.54,1.24,0,51,17
56.993,25.00,522.43,0.93,0,57,17
57.017,25.00,524.42,1.32,0,42,17
57.041,25.00,520.42,0.05,0,80,17
57.065,25.00,525.23,1.41,0,48,17
57.089,25.00,524.43,0.90,0,70,17
57.113,25.00,518.56,-0.29,0,65,17
57.137,25.00,522.02,0.81,0,43,17
57.161,25.00,518.94,-0.09,0,76,17
57.185,25.00,525.97,1.83,0,37,17
57.209,25.00,524.24,0.98,0,57,17
57.233,25.00,521.72,0.33,0,66,17
57.257,25.00,521.33,0.40,0,60,17
57.281,25.00,522.26,0.64,0,66,17
57.305,25.00,525.54,1.37,0,50,17
57.329,25.00,524.34,0.77,0,71,17
57.353,25.00,517.77,-0.58,0,65,17
57.377,25.00,522.33,0.87,0,32,17
57.401,25.00,518.60,-0.24,0,76,17
57.425,25.00,524.65,1.67,0,48,17
57.449,25.00,523.82,1.08,0,65,17
57.473,25.00,521.62,0.65,0,67,17
57.497,25.00,525.24,1.49,0,38,17
57.521,25.00,522.78,0.49,0,64,17
57.545,25.00,521.21,0.35,0,48,17
57.569,25.00,520.71,0.26,0,66,17
57.593,25.00,520.97,0.58,0,55,17
57.617,25.00,522.60,1.01,0,50,17
57.641,25.00,520.46,0.30,0,72,17
57.665,25.00,523.66,1.30,0,41,17
57.689,25.00,523.52,0.97,0,62,17
57.713,25.00,519.92,0.18,0,66,17
57.737,25.00,522.66,0.96,0,45,17
57.761,25.00,521.05,0.41,0,58,17
57.785,25.00,516.37,-0.51,0,61,17
57.809,25.00,517.12,0.01,0,64,17
57.833,25.00,515.69,-0.05,0,37,17
57.857,25.00,516.95,0.42,0,49,17
57.881,25.00,516.09,0.15,0,82,17
57.905,25.00,521.03,1.63,0,44,17
57.929,25.00,522.96,1.73,0,55,17
57.953,25.00,516.81,0.12,0,72,17
57.977,25.00,520.38,1.11,0,42,17
58.001,25.00,517.75,0.21,0,64,17
58.025,25.00,517.27,0.49,0,52,17
58.049,25.00,519.76,1.03,0,60,17
58.073,25.00,519.66,0.93,0,48,17
58.097,25.00,520.68,1.08,0,49,17
58.121,25.00,519.95,0.74,0,63,17
58.145,25.00,523.30,1.55,0,54,17
58.169,25.00,524.29,1.45,0,56,17
58.193,25.00,517.49,-0.29,0,65,17
58.217,25.00,519.39,0.42,0,55,17
58.241,25.00,518.61,0.19,0,73,17
58.313,25.00,512.05,-0.90,0,67,17
58.337,25.00,514.09,0.23,0,67,17
58.361,25.00,516.81,0.97,0,67,17
58.385,25.00,522.00,1.99,0,45,17
58.409,25.00,522.20,1.60,0,62,17
58.433,25.00,518.25,0.40,0,66,17
58.457,25.00,523.98,1.90,0,53,17
58.481,25.00,520.94,0.69,0,58,17
58.505,25.00,520.19,0.65,0,52,17
58.529,25.00,522.00,0.97,0,56,17
58.553,25.00,516.40,-0.47,0,60,17
58.577,25.00,519.21,0.65,0,51,17
58.601,25.00,517.94,0.24,0,66,17
58.625,25.00,521.20,1.20,0,55,17
58.649,25.00,521.77,1.08,0,61,17
58.673,25.00,518.90,0.27,0,73,17
58.697,25.00,523.35,1.46,0,54,17
58.721,25.00,520.99,0.55,0,52,17
58.745,25.00,523.58,1.21,0,57,17
58.769,25.00,525.43,1.46,0,67,17
58.793,25.00,522.73,0.65,0,57,17
58.817,25.00,522.55,0.65,0,49,17
58.841,25.00,519.85,-0.13,0,64,17
58.865,25.00,520.83,0.31,0,67,17
58.889,25.00,521.70,0.65,0,50,17
58.913,25.00,520.81,0.42,0,50,17
58.937,25.00,524.43,1.28,0,52,17
58.961,25.00,521.52,0.30,0,63,17
58.985,25.00,519.09,-0.02,0,55,17
59.009,25.00,523.00,1.04,0,36,17
59.033,25.00,517.39,-0.49,0,60,17
59.057,25.00,524.57,1.64,0,49,17
59.081,25.00,520.49,0.22,0,62,17
59.105,25.00,523.93,1.37,0,62,17
59.129,25.00,526.53,1.80,0,48,17
59.153,25.00,521.49,0.23,0,65,17
59.177,25.00,524.92,1.13,0,60,17
59.201,25.00,522.33,0.24,0,53,17
59.225,25.00,525.57,1.22,0,59,17
59.249,25.00,526.69,1.37,0,36,17
59.273,25.00,521.30,-0.19,0,70,17
59.297,25.00,524.60,0.89,0,50,17
59.321,25.00,522.54,0.21,0,57,17
59.345,25.00,527.15,1.54,0,60,17
59.369,25.00,528.62,1.61,0,36,17
59.393,25.00,522.79,-0.17,0,62,17
59.417,25.00,518.01,-0.99,0,70,17
59.441,25.00,518.85,-0.38,0,50,17
59.465,25.00,524.34,1.33,0,48,17
59.489,25.00,524.83,1.24,0,35,17
59.513,25.00,519.70,-0.29,0,83,17
59.537,25.00,524.42,1.23,0,47,17
59.561,25.00,522.33,0.40,0,57,17
59.585,25.00,525.55,1.49,0,69,17
59.609,25.00,527.82,1.79,0,28,17
59.633,25.00,520.85,-0.33,0,77,17
59.657,25.00,520.88,0.12,0,63,17
59.681,25.00,520.67,0.07,0,60,17
59.705,25.00,522.89,0.99,0,57,17
59.729,25.00,522.99,0.89,0,44,17
59.753,25.00,519.70,-0.10,0,79,17
59.777,25.00,524.04,1.22,0,59,17
59.801,25.00,522.77,0.68,0,54,17
59.825,25.00,523.81,1.08,0,69,17
59.849,25.00,525.03,1.22,0,36,17
59.873,25.00,522.10,0.25,0,58,17
59.897,25.00,522.36,0.53,0,57,17
59.921,25.00,520.92,0.10,0,66,17
59.945,25.00,521.62,0.61,0,67,17
59.969,25.00,520.94,0.48,0,47,17
59.993,25.00,521.13,0.54,0,66,17
60.017,25.00,524.82,1.46,0,54,17
60.041,25.00,523.09,0.70,0,52,17
60.065,25.00,523.88,1.07,0,69,17
60.089,25.00,527.25,1.73,0,38,17
60.113,25.00,522.40,0.15,0,66,17
60.137,25.00,521.56,0.37,0,62,17
60.161,25.00,520.99,0.19,0,55,17
60.185,25.00,520.75,0.60,0,72,17
60.209,25.00,524.49,1.43,0,32,17
60.233,25.00,521.87,0.46,0,74,17
60.257,25.00,525.05,1.35,0,58,17
60.281,25.00,523.32,0.68,0,55,17
60.305,25.00,518.93,-0.12,0,69,17
60.329,25.00,521.80,0.76,0,44,17
60.353,25.00,519.06,0.00,0,72,17
60.377,30.00,523.63,1.51,0,116,17
60.401,30.00,539.77,5.20,0,114,17
60.425,30.00,569.79,10.42,0,68,17
60.449,30.00,585.07,11.38,0,54,17
60.473,30.00,592.63,10.15,0,79,17
60.497,30.00,600.19,8.37,0,84,17
60.521,30.00,606.10,7.71,0,62,17
60.545,30.00,617.47,7.52,0,58,17
60.569,30.00,617.23,5.56,0,67,17
60.593,30.00,621.42,5.29,0,61,17
60.617,30.00,622.92,3.88,0,80,17
60.641,30.00,627.77,4.19,0,45,17
60.665,30.00,627.15,2.69,0,91,17
60.689,30.00,629.03,2.65,0,80,17
60.713,30.00,627.37,1.63,0,67,17
60.737,30.00,631.35,2.25,0,70,17
60.761,30.00,630.27,1.56,0,71,17
60.785,30.00,632.45,1.80,0,65,17
60.809,30.00,629.85,0.83,0,81,17
60.833,30.00,629.08,0.63,0,81,17
60.857,30.00,633.29,1.61,0,68,17
60.881,30.00,632.31,1.12,0,69,17
60.905,30.00,633.01,0.97,0,64,17
60.929,30.00,628.94,-0.12,0,91,17
61.011,30.00,622.80,-1.02,0,75,17
61.035,30.00,628.55,1.26,0,66,17
61.059,30.00,627.01,0.65,0,72,17
61.083,30.00,631.93,1.96,0,60,17
61.107,30.00,629.33,0.85,0,80,17
61.131,30.00,626.72,0.19,0,74,17
61.155,30.00,632.77,1.60,0,59,17
61.179,30.00,630.50,0.73,0,76,17
61.203,30.00,626.20,-0.29,0,73,17
61.227,30.00,625.32,-0.24,0,74,17
61.251,30.00,627.18,0.41,0,73,17
61.275,30.00,622.69,-0.41,0,80,17
61.299,30.00,624.13,0.18,0,71,17
61.323,30.00,628.26,1.39,0,82,17
61.347,30.00,630.67,1.69,0,60,17
61.371,30.00,628.74,1.00,0,69,17
61.395,30.00,629.00,1.10,0,74,17
61.419,30.00,628.94,1.01,0,66,17
61.443,30.00,634.05,2.10,0,53,17
61.467,30.00,630.80,0.99,0,82,17
61.491,30.00,631.92,1.27,0,47,17
61.515,30.00,631.61,0.88,0,71,17
61.539,30.00,633.20,1.29,0,69,17
61.563,30.00,632.42,0.78,0,83,17
61.587,30.00,632.56,0.87,0,57,17
61.611,30.00,631.36,0.40,0,73,17
61.635,30.00,632.78,0.96,0,62,17
61.659,30.00,631.61,0.50,0,61,17
61.683,30.00,628.02,-0.16,0,82,17
61.707,30.00,625.97,-0.50,0,75,17
61.731,30.00,625.02,-0.43,0,66,17
61.755,30.00,629.67,1.01,0,83,17
61.779,30.00,631.05,1.27,0,69,17
61.803,30.00,632.02,1.15,0,63,17
61.827,30.00,627.83,-0.06,0,93,17
61.851,30.00,628.84,0.45,0,81,17
61.875,30.00,634.02,1.81,0,56,17
61.899,30.00,633.25,1.28,0,78,17
61.923,30.00,630.86,0.56,0,77,17
61.947,30.00,633.80,1.28,0,59,17
61.971,30.00,630.27,0.26,0,86,17
61.995,30.00,635.84,1.76,0,54,17
62.019,30.00,630.83,0.23,0,69,17
62.043,30.00,636.72,1.95,0,70,17
62.067,30.00,633.21,0.73,0,71,17
62.091,30.00,631.79,0.35,0,61,17
62.115,30.00,626.26,-0.75,0,69,17
62.139,30.00,626.30,-0.31,0,61,17
62.163,30.00,629.14,0.69,0,73,17
62.187,30.00,629.83,0.85,0,81,17
62.211,30.00,629.15,0.63,0,68,17
62.235,30.00,633.32,1.70,0,60,17
62.259,30.00,631.96,1.01,0,61,17
62.283,30.00,624.18,-0.78,0,88,17
62.307,30.00,625.40,-0.09,0,61,17
62.331,30.00,626.26,0.32,0,59,17
62.355,30.00,629.92,1.24,0,68,17
62.379,30.00,628.68,0.80,0,78,17
62.403,30.00,631.95,1.36,0,59,17
62.427,30.00,629.80,0.69,0,70,17
62.451,30.00,631.90,1.17,0,68,17
62.475,30.00,630.77,0.80,0,83,17
62.499,30.00,633.36,1.38,0,64,17
62.523,30.00,626.63,-0.33,0,72,17
62.547,30.00,628.03,0.31,0,75,17
62.571,30.00,627.00,0.11,0,73,17
62.595,30.00,623.75,-0.33,0,79,17
62.619,30.00,623.08,-0.23,0,85,17
62.643,30.00,627.26,1.13,0,63,17
62.667,30.00,628.41,1.24,0,69,17
62.691,30.00,630.71,1.69,0,53,17
62.715,30.00,630.64,1.32,0,68,17
62.739,30.00,626.62,0.19,0,80,17
62.764,30.00,632.58,1.80,0,61,17
62.788,30.00,633.43,1.72,0,68,17
62.812,30.00,630.16,0.60,0,84,17
62.836,30.00,631.88,0.98,0,68,17
62.860,30.00,630.35,0.47,0,71,17
62.884,30.00,635.71,1.98,0,51,17
62.908,30.00,631.78,0.60,0,78,17
62.932,30.00,629.19,-0.01,0,75,17
62.956,30.00,628.15,-0.01,0,52,17
62.980,30.00,626.24,-0.32,0,75,17
63.004,30.00,624.53,-0.29,0,63,17
63.028,30.00,623.34,-0.36,0,67,17
63.052,30.00,623.69,-0.02,0,82,17
63.076,30.00,627.32,1.07,0,88,17
63.100,30.00,628.13,1.08,0,74,17
63.124,30.00,631.71,1.75,0,70,17
63.148,30.00,631.17,1.27,0,60,17
63.172,30.00,629.50,0.67,0,76,17
63.196,30.00,624.32,-0.29,0,75,17
63.220,30.00,626.50,0.53,0,75,17
63.244,30.00,629.85,1.36,0,52,17
63.268,30.00,628.61,0.90,0,74,17
63.292,30.00,630.79,1.49,0,57,17
63.316,30.00,630.56,1.15,0,77,17
63.340,30.00,631.73,1.36,0,54,17
63.364,30.00,631.83,1.16,0,78,17
63.388,30.00,633.20,1.47,0,53,17
63.412,30.00,632.06,0.90,0,72,17
63.436,30.00,632.66,0.98,0,56,17
63.460,30.00,631.60,0.63,0,61,17
63.484,30.00,633.40,1.07,0,82,17
63.508,30.00,631.18,0.37,0,70,17
63.532,30.00,629.31,-0.04,0,73,17
63.556,30.00,632.43,1.00,0,80,17
63.580,30.00,633.12,1.03,0,63,17
63.604,30.00,628.42,-0.26,0,74,17
63.628,30.00,624.70,-1.00,0,88,17
63.700,30.00,624.31,-0.40,0,82,17
63.724,30.00,625.18,0.36,0,82,17
63.748,30.00,627.39,0.95,0,65,17
63.772,30.00,629.91,1.53,0,82,17
63.796,30.00,632.02,1.81,0,51,17
63.820,30.00,627.59,0.43,0,90,17
63.844,30.00,632.94,1.87,0,60,17
63.868,30.00,630.93,1.08,0,64,17
63.892,30.00,628.45,0.51,0,66,17
63.916,30.00,627.38,0.30,0,63,17
63.940,30.00,627.08,0.33,0,57,17
63.964,30.00,629.27,1.05,0,76,17
63.988,30.00,629.67,1.03,0,74,17
64.012,30.00,632.37,1.55,0,58,17
64.036,30.00,632.48,1.32,0,69,17
64.060,30.00,629.55,0.37,0,75,17
64.084,30.00,629.46,0.43,0,90,17
64.108,30.00,630.35,0.70,0,68,17
64.132,30.00,627.92,0.16,0,63,17
64.156,30.00,625.55,-0.33,0,86,17
64.180,30.00,625.65,-0.04,0,78,17
64.204,30.00,629.62,1.06,0,70,17
64.228,30.00,628.34,0.69,0,68,17
64.252,30.00,624.95,-0.21,0,86,17
64.276,30.00,625.19,0.14,0,86,17
64.300,30.00,628.92,1.20,0,57,17
64.324,30.00,629.39,1.14,0,84,17
64.348,30.00,629.47,1.01,0,64,17
64.372,30.00,625.66,0.18,0,69,17
64.396,30.00,625.97,0.37,0,84,17
64.420,30.00,624.94,0.18,0,74,17
64.444,30.00,628.99,1.27,0,65,17
64.468,30.00,629.06,1.14,0,77,17
64.492,30.00,633.86,1.97,0,64,17
64.516,30.00,631.01,0.90,0,70,17
64.540,30.00,627.28,-0.06,0,89,17
64.564,30.00,631.23,1.23,0,66,17
64.588,30.00,632.44,1.35,0,51,17
64.612,30.00,632.38,1.09,0,91,17
64.636,30.00,632.55,1.09,0,54,17
64.660,30.00,630.14,0.34,0,76,17
64.684,30.00,635.02,1.79,0,69,17
64.708,30.00,632.01,0.69,0,73,17
64.732,30.00,634.42,1.47,0,69,17
64.756,30.00,632.95,0.81,0,64,17
64.780,30.00,630.94,0.30,0,72,17
64.804,30.00,634.32,1.19,0,69,17
64.828,30.00,631.82,0.43,0,82,17
64.852,30.00,626.34,-0.74,0,65,17
64.876,30.00,626.52,-0.29,0,69,17
64.900,30.00,627.15,0.04,0,84,17
64.924,30.00,631.63,1.36,0,66,17
64.948,30.00,631.61,1.07,0,68,17
64.972,30.00,623.79,-0.78,0,89,17
64.996,30.00,624.59,-0.19,0,79,17
65.020,30.00,627.16,0.71,0,68,17
65.044,30.00,630.79,1.52,0,60,17
65.068,30.00,627.44,0.52,0,79,17
65.092,30.00,632.81,1.88,0,58,17
65.116,30.00,630.44,1.00,0,89,17
65.140,30.00,631.87,1.33,0,59,17
65.164,30.00,630.38,0.66,0,87,17
65.188,30.00,632.49,1.28,0,60,17
65.212,30.00,628.25,0.10,0,60,17
65.236,30.00,627.77,0.21,0,76,17
65.260,30.00,626.92,0.08,0,75,17
65.284,30.00,630.85,1.37,0,73,17
65.308,30.00,628.74,0.61,0,79,17
65.332,30.00,633.42,1.80,0,73,17
65.356,30.00,631.04,0.89,0,73,17
65.380,30.00,630.85,0.78,0,67,17
65.404,30.00,633.14,1.05,0,66,17
65.428,30.00,629.61,-0.00,0,83,17
65.452,30.00,625.07,-0.68,0,85,17
65.476,30.00,626.29,-0.03,0,66,17
65.500,30.00,628.42,0.62,0,84,17
65.524,30.00,629.16,0.89,0,84,17
65.548,30.00,630.74,1.16,0,55,17
65.572,30.00,630.31,0.99,0,85,17
65.596,30.00,632.63,1.41,0,60,17
65.620,30.00,628.86,0.34,0,81,17
65.644,30.00,628.73,0.62,0,55,17
65.668,30.00,626.33,0.06,0,65,17
65.692,30.00,631.69,1.66,0,63,17
65.716,30.00,629.51,0.87,0,69,17
65.740,30.00,629.12,0.76,0,63,17
65.764,30.00,629.19,0.73,0,65,17
65.788,30.00,630.42,1.08,0,65,17
65.812,30.00,633.07,1.54,0,75,17
65.836,30.00,634.49,1.66,0,55,17
65.860,30.00,631.38,0.54,0,75,17
65.884,30.00,630.09,0.37,0,87,17
65.908,30.00,630.70,0.54,0,64,17
65.932,30.00,628.55,0.12,0,66,17
65.956,30.00,625.80,-0.48,0,76,17
65.980,30.00,624.30,-0.55,0,74,17
66.004,30.00,629.75,1.03,0,74,17
66.028,30.00,629.60,0.94,0,74,17
66.052,30.00,625.37,-0.23,0,63,17
66.076,30.00,623.32,-0.46,0,84,17
66.100,30.00,628.34,1.10,0,60,17
66.124,30.00,628.95,1.15,0,87,17
66.148,30.00,629.73,1.22,0,79,17
66.172,30.00,629.86,1.04,0,83,17
66.196,30.00,631.06,1.24,0,61,17
66.220,30.00,629.03,0.57,0,83,17
66.244,30.00,632.96,1.50,0,75,17
66.268,30.00,631.06,0.78,0,66,17
66.292,30.00,629.82,0.54,0,59,17
66.316,30.00,627.03,-0.13,0,67,17
66.392,30.00,625.13,-0.02,0,56,17
66.416,30.00,619.98,-0.87,0,77,17
66.440,30.00,623.72,0.51,0,71,17
66.464,30.00,624.80,0.79,0,75,17
66.488,30.00,628.14,1.61,0,47,17
66.512,30.00,626.04,0.72,0,91,17
66.536,30.00,631.57,2.18,0,71,17
66.560,30.00,629.92,1.30,0,66,17
66.584,30.00,625.56,0.22,0,77,17
66.608,30.00,626.71,0.59,0,62,17
66.632,30.00,625.43,0.30,0,71,17
66.656,30.00,628.71,1.19,0,86,17
66.680,30.00,627.32,0.71,0,65,17
66.704,30.00,632.86,2.02,0,65,17
66.728,30.00,632.76,1.66,0,69,17
66.752,30.00,632.37,1.22,0,72,17
66.776,30.00,629.23,0.20,0,88,17
66.800,30.00,629.53,0.43,0,78,17
66.824,30.00,627.47,0.08,0,58,17
66.848,30.00,627.85,0.25,0,76,17
66.872,30.00,625.38,-0.24,0,85,17
66.896,30.00,631.16,1.50,0,64,17
66.920,30.00,628.30,0.56,0,66,17
66.944,30.00,633.26,1.69,0,63,17
66.968,30.00,628.93,0.39,0,83,17
66.992,30.00,630.58,0.93,0,59,17
67.016,30.00,632.79,1.32,0,79,17
67.040,30.00,632.30,1.08,0,64,17
67.064,30.00,633.84,1.34,0,73,17
67.088,30.00,631.18,0.56,0,71,17
67.112,30.00,630.93,0.55,0,64,17
67.136,30.00,633.82,1.34,0,63,17
67.160,30.00,632.57,0.92,0,62,17
67.184,30.00,635.23,1.49,0,50,17
67.208,30.00,633.65,0.90,0,78,17
67.232,30.00,629.00,-0.36,0,85,17
67.256,30.00,633.61,1.12,0,59,17
67.280,30.00,632.66,0.73,0,60,17
67.304,30.00,633.67,0.88,0,78,17
67.328,30.00,631.20,0.21,0,71,17
67.352,30.00,632.40,0.50,0,65,17
67.376,30.00,632.34,0.69,0,74,17
67.400,30.00,632.91,0.74,0,72,17
67.424,30.00,632.73,0.77,0,92,17
67.448,30.00,634.19,0.98,0,64,17
67.472,30.00,631.71,0.31,0,76,17
67.496,30.00,632.46,0.68,0,72,17
67.520,30.00,632.41,0.68,0,68,17
67.544,30.00,633.17,0.94,0,62,17
67.568,30.00,632.49,0.71,0,69,17
67.592,30.00,631.32,0.44,0,68,17
67.616,30.00,635.43,1.64,0,72,17
67.640,30.00,635.59,1.45,0,65,17
67.664,30.00,628.63,-0.34,0,66,17
67.688,30.00,625.27,-0.79,0,78,17
67.712,30.00,626.53,-0.07,0,68,17
67.736,30.00,632.38,1.57,0,59,17
67.760,30.00,629.30,0.49,0,82,17
67.784,30.00,633.47,1.67,0,64,17
67.808,30.00,630.26,0.56,0,63,17
67.832,30.00,630.85,0.73,0,64,17
67.856,30.00,624.56,-0.93,0,83,17
67.880,30.00,624.67,-0.44,0,82,17
67.904,30.00,623.26,-0.42,0,66,17
67.928,30.00,624.43,0.11,0,76,17
67.952,30.00,625.83,0.59,0,80,17
67.976,30.00,627.02,0.92,0,83,17
68.000,30.00,626.28,0.65,0,79,17
68.024,30.00,630.72,1.71,0,65,17
68.048,30.00,629.42,1.08,0,87,17
68.072,30.00,630.20,1.17,0,65,17
68.096,30.00,626.78,0.21,0,55,17
68.120,30.00,626.21,0.22,0,82,17
68.144,30.00,629.00,1.22,0,78,17
68.168,30.00,629.65,1.25,0,62,17
68.192,30.00,630.00,1.17,0,65,17
68.216,30.00,629.75,0.99,0,77,17
68.240,30.00,632.15,1.50,0,47,17
68.264,30.00,631.55,1.02,0,85,17
68.288,30.00,633.92,1.51,0,60,17
68.312,30.00,629.09,-0.01,0,73,17
68.336,30.00,628.28,0.26,0,76,17
68.360,30.00,626.89,-0.05,0,70,17
68.384,30.00,630.11,1.03,0,75,17
68.408,30.00,628.20,0.45,0,80,17
68.432,30.00,628.36,0.52,0,74,17
68.456,30.00,631.12,1.23,0,68,17
68.480,30.00,630.82,1.01,0,76,17
68.504,30.00,631.86,1.17,0,71,17
68.528,30.00,633.81,1.53,0,51,17
68.552,30.00,632.29,0.87,0,80,17
68.576,30.00,630.10,0.24,0,86,17
68.600,30.00,629.27,0.16,0,72,17
68.624,30.00,634.60,1.66,0,79,17
68.648,30.00,633.39,1.02,0,63,17
68.672,30.00,629.72,0.01,0,84,17
68.696,30.00,634.38,1.29,0,72,17
68.720,30.00,630.36,0.19,0,80,17
68.744,30.00,635.85,1.54,0,58,17
68.768,30.00,630.88,0.12,0,92,17
68.792,30.00,633.83,1.06,0,57,17
68.816,30.00,633.40,0.82,0,71,17
68.840,30.00,633.64,0.84,0,77,17
68.864,30.00,633.46,0.74,0,69,17
68.888,30.00,632.40,0.49,0,71,17
68.912,30.00,630.08,-0.01,0,65,17
68.936,30.00,633.92,1.19,0,62,17
68.960,30.00,632.61,0.82,0,76,17
68.984,30.00,630.96,0.47,0,59,17
69.008,30.00,628.14,-0.17,0,60,17
69.088,30.00,624.25,-0.21,0,63,17
69.112,30.00,625.09,0.35,0,77,17
69.136,30.00,628.92,1.48,0,73,17
69.160,30.00,629.87,1.37,0,71,17
69.184,30.00,631.64,1.69,0,64,17
69.208,30.00,628.64,0.57,0,81,17
69.232,30.00,632.74,1.84,0,61,17
69.256,30.00,631.68,1.17,0,57,17
69.280,30.00,627.45,0.18,0,65,17
69.304,30.00,626.51,0.03,0,68,17
69.328,30.00,625.13,-0.15,0,91,17
69.352,30.00,629.32,1.04,0,69,17
69.376,30.00,629.17,0.86,0,60,17
69.400,30.00,624.65,-0.25,0,76,17
69.424,30.00,625.51,0.23,0,66,17
69.448,30.00,627.93,0.85,0,61,17
69.472,30.00,627.42,0.67,0,87,17
69.496,30.00,627.07,0.61,0,85,17
69.520,30.00,631.11,1.61,0,61,17
69.544,30.00,632.15,1.54,0,68,17
69.568,30.00,629.42,0.72,0,86,17
69.592,30.00,633.76,1.80,0,48,17
69.616,30.00,629.23,0.42,0,80,17
69.640,30.00,636.84,2.35,0,63,17
69.664,30.00,631.60,0.65,0,84,17
69.688,30.00,632.14,0.88,0,53,17
69.712,30.00,633.31,0.96,0,75,17
69.736,30.00,632.56,0.77,0,69,17
69.760,30.00,633.72,0.93,0,74,17
69.784,30.00,631.31,0.31,0,75,17
69.808,30.00,629.53,-0.07,0,61,17
69.832,30.00,633.45,1.21,0,71,17
69.856,30.00,631.89,0.63,0,76,17
69.880,30.00,630.22,0.36,0,58,17
69.904,30.00,628.04,-0.16,0,74,17
69.928,30.00,624.60,-0.82,0,100,17
69.952,30.00,622.75,-0.57,0,74,17
69.976,30.00,625.37,0.41,0,74,17
70.000,30.00,621.34,-0.43,0,84,17
70.024,30.00,621.26,-0.16,0,72,17
70.048,30.00,625.92,1.15,0,69,17
70.072,30.00,627.93,1.60,0,66,17
70.096,30.00,629.98,1.81,0,69,17
70.120,30.00,621.94,-0.27,0,95,17
70.144,30.00,627.97,1.48,0,49,17
70.168,30.00,626.41,0.86,0,70,17
70.192,30.00,630.68,1.87,0,61,17
70.216,30.00,628.48,0.96,0,67,17
70.240,30.00,631.35,1.65,0,65,17
70.264,30.00,630.08,1.05,0,63,17
70.288,30.00,630.22,0.95,0,67,17
70.312,30.00,625.66,-0.08,0,80,17
70.336,30.00,627.91,0.71,0,62,17
70.360,30.00,629.68,1.02,0,47,17
70.384,35.00,630.39,1.23,0,171,17
70.408,35.00,648.27,5.56,0,110,17
70.432,35.00,677.32,10.46,0,84,17
70.456,35.00,688.06,10.36,0,73,17
70.480,35.00,705.02,10.39,0,73,17
70.504,35.00,707.11,8.28,0,98,17
70.528,35.00,715.50,8.23,0,101,17
70.552,35.00,722.87,7.19,0,92,17
70.576,35.00,726.22,6.18,0,66,17
70.600,35.00,730.34,5.14,0,81,17
70.624,35.00,730.83,3.98,0,73,17
70.648,35.00,730.74,3.10,0,91,17
70.672,35.00,734.60,3.12,0,78,17
70.696,35.00,734.29,2.39,0,91,17
70.720,35.00,740.20,3.22,0,98,17
70.744,35.00,738.78,2.19,0,78,17
70.768,35.00,732.95,0.30,0,99,17
70.792,35.00,738.62,1.94,0,77,17
70.816,35.00,739.06,1.75,0,76,17
70.840,35.00,738.22,1.18,0,75,17
70.864,35.00,739.52,1.34,0,79,17
70.888,35.00,736.52,0.41,0,98,17
70.912,35.00,740.12,1.30,0,80,17
70.936,35.00,736.40,0.27,0,89,17
70.960,35.00,742.62,1.89,0,62,17
70.984,35.00,740.98,1.23,0,85,17
71.008,35.00,739.32,0.70,0,70,17
71.032,35.00,731.51,-0.86,0,83,17
71.056,35.00,732.65,-0.18,0,80,17
71.080,35.00,729.82,-0.40,0,86,17
71.104,35.00,730.54,0.08,0,95,17
71.128,35.00,732.23,0.66,0,81,17
71.152,35.00,732.77,0.75,0,100,17
71.176,35.00,733.37,0.94,0,88,17
71.200,35.00,730.57,0.32,0,74,17
71.224,35.00,730.03,0.33,0,108,17
71.248,35.00,733.46,1.36,0,74,17
71.272,35.00,727.33,-0.07,0,99,17
71.296,35.00,729.68,0.66,0,76,17
71.320,35.00,733.93,1.78,0,88,17
71.344,35.00,734.58,1.60,0,76,17
71.368,35.00,732.67,0.85,0,83,17
71.392,35.00,737.77,2.03,0,84,17
71.416,35.00,736.56,1.50,0,80,17
71.440,35.00,732.18,0.35,0,92,17
